Date,Energy (kWh),Reactive energy (kVArh),Power (kW),Maximeter (kW),Reactive power (kVAr),Voltage (V),Intensity (A),Power factor (φ)
13 Oct 2019 12:45:00,2.599,0.000,10.172,10.278,-8.622,186.554,66.553,0.941
13 Oct 2019 13:00:00,2.500,0.201,10.085,10.171,-3.780,185.060,65.758,0.984
13 Oct 2019 13:15:00,2.500,0.100,10.164,10.195,-4.046,185.576,66.273,0.982
13 Oct 2019 13:30:00,2.601,0.100,10.095,10.163,-8.614,184.324,66.939,0.942
13 Oct 2019 13:45:00,2.500,0.099,10.221,10.260,-8.637,185.136,66.546,0.942
13 Oct 2019 14:00:00,2.500,0.100,10.059,10.112,-1.469,186.762,66.553,0.985
13 Oct 2019 14:15:00,2.600,0.101,10.137,10.255,-3.806,186.591,66.952,0.984
13 Oct 2019 14:30:00,2.500,0.200,10.209,10.223,-3.913,186.089,67.119,0.983
13 Oct 2019 14:45:00,2.599,0.099,10.142,10.236,-8.873,185.624,67.925,0.939
13 Oct 2019 15:00:00,2.301,0.201,8.760,9.762,3.123,224.626,58.211,0.971
13 Oct 2019 15:15:00,1.800,0.399,6.606,9.311,1.080,186.240,43.965,0.982
13 Oct 2019 15:30:00,1.300,0.301,5.408,6.122,0.476,224.858,36.219,0.962
13 Oct 2019 15:45:00,1.200,0.199,4.461,4.562,0.671,224.161,30.165,0.964
13 Oct 2019 16:00:00,1.200,0.201,4.615,4.689,-0.656,223.521,30.865,0.962
13 Oct 2019 16:15:00,1.100,0.100,4.640,4.687,-1.861,223.726,30.847,0.965
13 Oct 2019 16:30:00,0.700,0.500,2.704,2.786,2.200,186.617,15.400,0.943
13 Oct 2019 16:45:00,0.700,0.500,2.761,2.798,2.167,186.842,15.580,0.948
13 Oct 2019 17:00:00,0.699,0.500,2.754,2.792,2.063,186.455,15.173,0.950
13 Oct 2019 17:15:00,0.700,0.599,2.785,2.794,2.189,186.585,15.598,0.947
13 Oct 2019 17:30:00,0.701,0.600,2.794,2.845,2.325,186.215,15.938,0.942
13 Oct 2019 17:45:00,0.700,0.500,2.751,2.806,2.235,186.279,15.685,0.944
13 Oct 2019 18:00:00,0.700,0.500,2.700,2.759,2.138,186.036,14.951,0.946
13 Oct 2019 18:15:00,0.600,0.601,2.705,2.726,2.246,186.599,15.565,0.943
13 Oct 2019 18:30:00,0.799,0.100,1.689,2.553,-2.023,186.805,12.025,0.902
13 Oct 2019 18:45:00,0.300,0.000,1.246,1.264,-2.279,186.485,11.473,0.869
13 Oct 2019 19:00:00,0.301,0.000,1.268,1.300,-2.271,187.058,11.292,0.871
13 Oct 2019 19:15:00,0.800,0.699,3.149,4.426,2.639,186.728,18.285,0.939
13 Oct 2019 19:30:00,0.800,0.600,2.777,2.828,2.334,186.490,15.931,0.941
13 Oct 2019 19:45:00,4.019,0.801,22.529,31.922,-1.611,185.343,109.495,0.892
13 Oct 2019 20:00:00,9.190,0.310,38.648,38.923,-14.654,184.755,199.661,0.893
13 Oct 2019 20:15:00,9.710,0.200,38.568,38.688,-17.421,185.336,199.893,0.873
13 Oct 2019 20:30:00,9.590,0.200,38.340,38.573,-12.214,185.574,198.782,0.915
13 Oct 2019 20:45:00,9.610,0.190,38.838,38.945,-17.397,247.730,199.241,0.920
13 Oct 2019 21:00:00,9.590,0.300,38.673,38.903,-14.876,247.540,198.154,0.932
13 Oct 2019 21:15:00,9.590,0.210,38.311,38.498,-17.238,185.961,198.191,0.872
13 Oct 2019 21:30:00,9.611,0.200,38.723,38.846,-17.558,246.180,198.427,0.921
13 Oct 2019 21:45:00,9.610,0.200,38.398,38.493,-17.461,186.757,197.739,0.870
13 Oct 2019 22:00:00,9.600,0.190,38.708,38.822,-17.433,245.160,198.373,0.922
13 Oct 2019 22:15:00,9.580,0.200,38.368,38.431,-12.469,185.325,199.290,0.914
13 Oct 2019 22:30:00,9.419,0.210,37.467,38.537,-13.798,245.070,192.809,0.930
13 Oct 2019 22:45:00,8.891,0.200,35.338,37.938,-14.195,185.488,179.981,0.867
13 Oct 2019 23:00:00,7.509,0.090,27.108,34.870,-9.865,242.990,138.843,0.935
13 Oct 2019 23:15:00,4.891,0.210,19.230,19.300,-9.264,185.526,103.115,0.870
13 Oct 2019 23:30:00,4.699,0.299,19.542,19.756,-5.790,243.540,102.839,0.942
13 Oct 2019 23:45:00,4.691,0.200,19.310,19.445,-9.233,185.915,103.298,0.868
14 Oct 2019 00:00:00,4.510,0.591,17.678,17.858,-2.888,242.700,87.832,0.921
14 Oct 2019 00:15:00,4.410,0.799,17.474,17.570,-2.915,185.666,88.435,0.878
14 Oct 2019 00:30:00,4.390,0.810,17.893,18.027,-2.849,242.190,88.769,0.923
14 Oct 2019 00:45:00,4.409,0.700,17.404,17.513,-2.950,185.595,88.775,0.870
14 Oct 2019 01:00:00,4.380,0.801,17.860,18.013,-2.863,242.330,88.816,0.918
14 Oct 2019 01:15:00,4.411,0.790,17.532,17.603,-2.996,186.181,88.795,0.873
14 Oct 2019 01:30:00,4.510,0.700,17.879,17.960,-2.817,240.900,89.003,0.919
14 Oct 2019 01:45:00,4.280,0.810,17.460,17.544,-3.033,186.406,88.640,0.874
14 Oct 2019 02:00:00,4.309,0.399,19.143,24.715,-7.915,240.540,100.734,0.903
14 Oct 2019 02:15:00,4.111,0.200,16.084,16.152,-7.393,187.189,83.632,0.806
14 Oct 2019 02:30:00,3.999,0.100,16.336,16.387,-7.411,240.770,83.725,0.887
14 Oct 2019 02:45:00,4.281,0.700,17.928,19.298,-2.710,186.373,91.240,0.869
14 Oct 2019 03:00:00,4.609,0.801,18.340,19.566,-2.583,240.470,91.251,0.924
14 Oct 2019 03:15:00,4.401,0.690,17.413,17.547,-3.196,185.768,88.060,0.876
14 Oct 2019 03:30:00,5.410,0.499,22.748,25.284,-9.525,240.740,122.492,0.923
14 Oct 2019 03:45:00,6.200,0.210,24.866,25.063,-16.059,186.140,138.345,0.848
14 Oct 2019 04:00:00,6.279,0.200,25.076,25.174,-16.098,240.690,138.580,0.909
14 Oct 2019 04:15:00,6.120,0.200,24.771,24.911,-15.823,185.539,137.871,0.855
14 Oct 2019 04:30:00,6.280,0.190,25.146,25.206,-16.053,238.835,138.457,0.700
14 Oct 2019 04:45:00,6.110,0.200,24.764,24.872,-15.935,236.505,137.870,0.068
14 Oct 2019 05:00:00,6.301,0.210,24.802,24.967,-15.643,241.250,137.362,0.672
14 Oct 2019 05:15:00,6.210,0.090,24.726,24.816,-15.498,236.310,137.577,0.071
14 Oct 2019 05:30:00,6.190,0.200,24.819,24.954,-15.860,241.250,137.502,0.671
14 Oct 2019 05:45:00,6.200,0.210,25.159,25.232,-15.603,236.640,137.192,0.911
14 Oct 2019 06:00:00,6.099,0.200,23.580,24.852,-10.317,241.390,129.020,0.693
14 Oct 2019 06:15:00,5.390,0.200,21.655,24.004,-9.427,185.125,117.706,0.893
14 Oct 2019 06:30:00,5.001,0.190,20.208,20.979,-7.411,239.350,107.202,0.717
14 Oct 2019 06:45:00,4.920,0.200,19.419,19.536,-7.136,185.493,103.415,0.914
14 Oct 2019 07:00:00,5.799,0.210,25.216,33.117,-8.769,239.540,129.096,0.597
14 Oct 2019 07:15:00,8.191,0.200,32.844,33.028,-8.081,185.003,163.086,0.937
14 Oct 2019 07:30:00,7.900,0.501,31.711,33.178,-5.793,242.830,151.601,0.706
14 Oct 2019 07:45:00,7.400,0.400,29.285,29.421,-5.512,185.990,137.919,0.941
14 Oct 2019 08:00:00,7.410,0.700,30.410,30.532,-4.267,241.500,145.523,0.709
14 Oct 2019 08:15:00,7.589,0.599,30.294,30.420,-4.235,184.743,144.906,0.926
14 Oct 2019 08:30:00,4.001,0.701,12.242,30.182,0.343,185.162,60.752,0.937
14 Oct 2019 08:45:00,0.800,0.600,2.815,3.321,2.122,185.707,15.518,0.950
14 Oct 2019 09:00:00,0.599,0.400,2.538,2.576,1.648,185.585,13.392,0.960
14 Oct 2019 09:15:00,0.601,0.399,2.577,2.636,1.755,185.716,13.740,0.957
14 Oct 2019 09:30:00,0.899,0.201,1.597,2.516,-0.631,185.803,10.773,0.908
14 Oct 2019 09:45:00,0.201,0.000,1.105,1.170,-1.979,186.347,10.018,0.872
14 Oct 2019 10:00:00,0.299,0.000,1.171,1.205,-2.118,0.000,10.505,0.936
14 Oct 2019 10:15:00,0.701,0.500,3.129,4.435,2.622,0.000,18.018,0.970
14 Oct 2019 10:30:00,0.700,0.600,2.671,2.755,2.167,0.000,15.145,0.972
14 Oct 2019 10:45:00,0.700,0.599,2.619,2.651,2.201,0.000,15.138,0.971
14 Oct 2019 11:00:00,2.100,0.100,10.456,10.716,-9.786,0.000,63.646,0.967
14 Oct 2019 11:15:00,2.599,0.000,10.206,10.298,-9.756,0.000,62.273,0.965
14 Oct 2019 11:30:00,2.500,0.000,10.255,10.343,-9.556,0.000,61.672,0.966
14 Oct 2019 11:45:00,2.500,0.000,10.201,10.241,-9.330,0.000,60.652,0.967
14 Oct 2019 12:00:00,2.601,0.000,10.098,10.159,-9.535,0.000,61.358,0.966
14 Oct 2019 12:15:00,2.500,0.000,10.054,10.086,-9.643,0.000,62.013,0.965
14 Oct 2019 12:30:00,2.500,0.000,10.128,10.202,-7.086,0.000,60.126,0.976
14 Oct 2019 12:45:00,2.500,0.000,10.250,10.267,-9.567,0.000,61.779,0.966
14 Oct 2019 13:00:00,2.599,0.000,10.227,10.306,-9.736,0.000,62.132,0.965
14 Oct 2019 13:15:00,2.500,0.000,10.091,10.167,-9.741,0.000,62.106,0.965
14 Oct 2019 13:30:00,2.201,0.000,9.045,9.576,-8.973,0.000,56.244,0.963
14 Oct 2019 13:45:00,1.700,0.000,6.753,8.260,-6.796,0.000,42.527,0.963
14 Oct 2019 14:00:00,1.400,0.101,4.819,5.555,-3.334,0.000,32.279,0.979
14 Oct 2019 14:15:00,1.100,0.100,4.501,4.641,-2.969,0.000,31.552,0.966
14 Oct 2019 14:30:00,1.200,0.299,4.444,4.508,-1.733,0.000,31.767,0.978
14 Oct 2019 14:45:00,1.100,0.301,4.488,4.594,-0.647,0.000,31.065,0.990
14 Oct 2019 15:00:00,0.700,0.400,2.607,2.682,2.196,0.000,14.952,0.970
14 Oct 2019 15:15:00,0.700,0.600,2.723,2.766,2.232,0.000,15.546,0.972
14 Oct 2019 15:30:00,0.700,0.599,2.807,2.831,2.286,0.000,15.971,0.972
14 Oct 2019 15:45:00,0.699,0.500,2.755,2.845,2.224,0.000,15.392,0.972
14 Oct 2019 16:00:00,0.701,0.600,2.688,2.695,2.220,0.000,15.387,0.972
14 Oct 2019 16:15:00,0.700,0.500,2.747,2.808,2.354,0.000,16.045,0.970
14 Oct 2019 16:30:00,0.400,0.201,1.239,1.261,-2.376,0.000,11.879,0.933
14 Oct 2019 16:45:00,0.300,0.000,1.241,1.273,-2.342,0.000,11.700,0.934
14 Oct 2019 17:00:00,0.300,0.000,1.640,2.553,-0.712,0.000,12.679,0.944
14 Oct 2019 17:15:00,0.800,0.699,3.862,4.610,3.057,0.000,21.519,0.972
14 Oct 2019 17:30:00,0.799,0.600,2.677,2.762,2.223,0.000,15.272,0.971
14 Oct 2019 17:45:00,0.601,0.601,2.647,2.727,2.301,0.000,15.646,0.970
14 Oct 2019 18:00:00,2.399,0.000,10.516,10.580,-8.801,0.000,68.159,0.971
14 Oct 2019 18:15:00,2.500,0.100,10.238,10.335,-3.916,0.000,67.373,0.992
14 Oct 2019 18:30:00,2.601,0.600,10.830,11.785,1.352,0.000,68.858,0.983
14 Oct 2019 18:45:00,3.000,2.800,11.750,11.900,11.121,0.000,71.025,0.966
14 Oct 2019 19:00:00,2.899,2.299,11.374,11.915,6.248,0.000,70.125,0.975
14 Oct 2019 19:15:00,2.601,0.000,10.382,10.439,-10.498,0.000,65.480,0.962
14 Oct 2019 19:30:00,2.600,0.000,10.636,11.345,-9.750,0.000,68.001,0.938
14 Oct 2019 19:45:00,6.500,0.190,25.621,39.506,-12.928,0.000,137.597,0.943
14 Oct 2019 20:00:00,9.900,0.200,39.160,39.270,-16.460,0.000,199.251,0.940
14 Oct 2019 20:15:00,9.800,0.210,39.171,39.454,-16.698,0.000,198.715,0.940
14 Oct 2019 20:30:00,9.689,0.200,38.763,39.070,-14.197,0.000,198.935,0.950
14 Oct 2019 20:45:00,9.301,0.200,36.641,37.430,-7.195,123.700,183.096,0.970
14 Oct 2019 21:00:00,8.610,0.190,35.194,36.638,-8.309,123.600,174.090,0.969
14 Oct 2019 21:15:00,8.499,0.200,33.057,33.401,-8.089,0.000,163.806,0.970
14 Oct 2019 21:30:00,8.090,0.411,32.724,33.404,-6.864,123.070,157.890,0.966
14 Oct 2019 21:45:00,7.911,0.599,31.261,31.376,-4.360,0.000,147.517,0.955
14 Oct 2019 22:00:00,7.790,0.700,31.607,31.719,-4.212,122.765,148.712,0.962
14 Oct 2019 22:15:00,7.820,0.690,31.226,31.328,-4.119,0.000,148.167,0.955
14 Oct 2019 22:30:00,7.800,0.700,31.528,31.655,-4.184,122.035,147.386,0.961
14 Oct 2019 22:45:00,7.889,0.710,31.181,31.330,-4.271,0.000,147.439,0.954
14 Oct 2019 23:00:00,6.690,0.600,19.208,21.676,-5.289,121.345,95.608,0.949
14 Oct 2019 23:15:00,4.011,0.090,15.994,16.207,-7.134,0.000,82.599,0.903
14 Oct 2019 23:30:00,4.010,0.210,16.433,16.590,-7.228,121.465,83.488,0.937
14 Oct 2019 23:45:00,4.179,0.401,16.394,17.278,-5.796,0.000,84.282,0.914
15 Oct 2019 00:00:00,4.611,0.900,18.488,20.079,-2.714,120.975,90.894,0.955
15 Oct 2019 00:15:00,4.299,0.690,17.565,17.678,-3.270,0.000,88.111,0.940
15 Oct 2019 00:30:00,4.611,0.600,16.928,17.924,-3.793,120.415,83.496,0.938
15 Oct 2019 00:45:00,3.700,0.409,14.736,14.836,-4.522,0.000,76.493,0.845
15 Oct 2019 01:00:00,3.680,0.401,15.074,15.130,-4.529,120.610,77.178,0.904
15 Oct 2019 01:15:00,3.710,0.400,14.841,14.969,-4.596,0.000,76.825,0.840
15 Oct 2019 01:30:00,3.800,0.389,15.213,15.370,-4.477,120.855,76.973,0.905
15 Oct 2019 01:45:00,3.800,0.311,14.803,14.842,-4.445,0.000,76.764,0.840
15 Oct 2019 02:00:00,3.700,0.300,15.118,15.186,-4.539,120.260,76.647,0.905
15 Oct 2019 02:15:00,3.700,0.389,14.863,14.937,-4.621,0.000,77.272,0.840
15 Oct 2019 02:30:00,3.600,0.401,15.133,15.181,-4.672,120.280,76.931,0.907
15 Oct 2019 02:45:00,3.710,0.409,14.814,14.832,-4.371,0.000,76.470,0.840
15 Oct 2019 03:00:00,3.690,0.401,15.163,15.274,-4.687,120.640,76.739,0.908
15 Oct 2019 03:15:00,3.690,0.400,14.819,14.900,-4.582,0.000,77.218,0.838
15 Oct 2019 03:30:00,3.820,0.199,15.218,15.356,-4.762,120.700,76.900,0.907
15 Oct 2019 03:45:00,3.680,0.401,14.809,14.871,-4.663,0.000,76.668,0.844
15 Oct 2019 04:00:00,3.710,0.400,15.191,15.247,-4.581,120.540,76.823,0.905
15 Oct 2019 04:15:00,3.710,0.389,14.847,14.939,-4.599,0.000,76.686,0.845
15 Oct 2019 04:30:00,3.790,0.401,14.886,14.923,-4.717,120.020,77.105,0.665
15 Oct 2019 04:45:00,3.710,0.310,14.877,14.951,-4.710,0.000,77.148,0.839
15 Oct 2019 05:00:00,3.790,0.399,14.838,14.890,-4.786,121.175,76.663,0.671
15 Oct 2019 05:15:00,3.710,0.401,14.885,14.982,-5.026,0.000,77.314,0.849
15 Oct 2019 05:30:00,3.700,0.200,14.890,14.997,-4.985,121.235,76.572,0.671
15 Oct 2019 05:45:00,3.680,0.299,14.877,14.980,-4.865,0.000,76.608,0.849
15 Oct 2019 06:00:00,3.710,0.401,14.757,14.865,-4.635,121.270,76.010,0.663
15 Oct 2019 06:15:00,3.700,0.290,14.775,14.825,-4.696,0.000,77.501,0.844
15 Oct 2019 06:30:00,3.610,0.399,14.788,14.822,-4.642,121.295,77.541,0.663
15 Oct 2019 06:45:00,3.690,0.411,14.757,14.820,-4.418,0.000,77.666,0.840
15 Oct 2019 07:00:00,5.000,0.400,22.295,28.782,-5.416,121.340,108.706,0.668
15 Oct 2019 07:15:00,7.200,0.399,28.464,28.513,-5.270,0.000,137.595,0.853
15 Oct 2019 07:30:00,7.900,0.391,33.313,39.071,-9.665,0.000,164.209,0.938
15 Oct 2019 07:45:00,9.400,0.000,37.381,37.762,-15.413,0.000,190.330,0.962
15 Oct 2019 08:00:00,9.300,0.000,37.233,37.310,-10.297,121.395,187.589,0.737
15 Oct 2019 08:15:00,9.299,0.000,37.197,37.285,-10.269,0.000,187.273,0.983
15 Oct 2019 08:30:00,6.210,0.000,19.124,37.102,-5.440,0.000,103.093,0.991
15 Oct 2019 08:45:00,2.601,0.000,10.116,10.147,-5.139,0.000,61.346,0.985
15 Oct 2019 09:00:00,2.500,0.000,10.129,10.258,-3.122,0.000,60.951,0.994
15 Oct 2019 09:15:00,2.600,0.000,10.073,10.100,-3.161,0.000,61.092,0.994
15 Oct 2019 09:30:00,2.500,0.000,10.165,10.232,-3.154,0.000,60.745,0.994
15 Oct 2019 09:45:00,2.600,0.100,10.193,10.327,-3.180,0.000,61.999,0.994
15 Oct 2019 10:00:00,2.500,0.000,10.232,10.321,-3.098,0.000,61.459,0.994
15 Oct 2019 10:15:00,2.600,0.099,10.051,10.312,-1.057,0.000,60.652,0.994
15 Oct 2019 10:30:00,2.200,0.000,7.776,9.062,-2.552,0.000,47.046,0.993
15 Oct 2019 10:45:00,1.600,0.100,6.306,9.151,-2.187,0.000,39.613,0.992
15 Oct 2019 11:00:00,1.200,0.000,4.779,5.306,-2.899,0.000,31.419,0.981
15 Oct 2019 11:15:00,0.900,0.301,3.353,4.615,-0.353,0.000,20.025,0.970
15 Oct 2019 11:30:00,0.699,0.500,2.769,2.813,2.003,0.000,15.058,0.977
15 Oct 2019 11:45:00,0.701,0.500,2.705,2.738,1.687,0.000,14.080,0.981
15 Oct 2019 12:00:00,0.600,0.500,2.728,2.770,2.012,0.000,14.892,0.976
15 Oct 2019 12:15:00,0.699,0.500,2.752,2.800,2.218,0.000,15.284,0.972
15 Oct 2019 12:30:00,0.701,0.500,2.644,2.689,1.852,0.000,14.319,0.977
15 Oct 2019 12:45:00,0.400,0.199,1.646,2.652,-0.811,0.000,12.637,0.944
15 Oct 2019 13:00:00,0.300,0.000,1.238,1.271,-2.247,0.000,11.553,0.935
15 Oct 2019 13:15:00,0.300,0.000,1.127,1.170,-2.244,0.000,11.259,0.931
15 Oct 2019 13:30:00,0.700,0.500,3.108,4.501,2.529,0.000,17.719,0.971
15 Oct 2019 13:45:00,0.800,0.701,3.205,4.438,2.596,0.000,18.200,0.972
15 Oct 2019 14:00:00,0.600,0.500,2.693,2.729,2.274,0.000,15.458,0.970
15 Oct 2019 14:15:00,1.900,0.400,7.951,10.605,0.833,0.000,51.106,0.986
15 Oct 2019 14:30:00,2.600,0.100,10.351,10.396,-5.978,0.000,66.673,0.982
15 Oct 2019 14:45:00,2.600,0.000,10.418,10.539,-8.375,0.000,66.612,0.972
15 Oct 2019 15:00:00,2.599,0.100,10.395,10.444,-6.062,0.000,67.353,0.982
15 Oct 2019 15:15:00,2.601,0.000,10.425,10.439,-10.870,0.000,66.724,0.962
15 Oct 2019 15:30:00,2.600,0.199,10.435,10.494,-1.178,0.000,68.246,0.992
15 Oct 2019 15:45:00,2.600,0.000,10.407,10.473,-9.598,0.000,62.632,0.967
15 Oct 2019 16:00:00,2.600,0.000,10.405,10.556,-9.811,0.000,63.213,0.966
15 Oct 2019 16:15:00,2.599,0.000,10.465,10.645,-7.920,0.000,64.786,0.974
15 Oct 2019 16:30:00,2.701,0.000,10.503,10.575,-3.603,0.000,65.499,0.993
15 Oct 2019 16:45:00,2.600,0.000,10.490,10.537,-7.991,0.000,65.140,0.974
15 Oct 2019 17:00:00,2.500,0.101,9.374,10.596,-6.646,0.000,56.673,0.976
15 Oct 2019 17:15:00,1.900,0.000,7.225,8.717,-4.381,0.000,45.631,0.983
15 Oct 2019 17:30:00,1.500,0.000,6.094,7.740,-3.422,0.000,38.399,0.981
15 Oct 2019 17:45:00,1.100,0.000,4.652,4.795,-2.041,0.000,30.351,0.990
15 Oct 2019 18:00:00,0.699,0.500,2.813,2.892,1.989,0.000,15.286,0.977
15 Oct 2019 18:15:00,0.801,0.500,2.920,2.973,1.970,0.000,15.506,0.979
15 Oct 2019 18:30:00,0.699,0.500,2.890,2.909,2.016,0.000,15.519,0.978
15 Oct 2019 18:45:00,0.701,0.500,2.843,2.922,2.024,0.000,15.346,0.977
15 Oct 2019 19:00:00,0.700,0.500,2.751,2.780,1.942,0.000,14.865,0.977
15 Oct 2019 19:15:00,0.700,0.500,2.801,2.874,1.950,0.000,15.265,0.977
15 Oct 2019 19:30:00,0.700,0.000,1.363,1.376,-1.997,0.000,10.612,0.946
15 Oct 2019 19:45:00,5.200,0.310,21.083,30.320,-5.857,0.000,103.767,0.925
15 Oct 2019 20:00:00,7.489,0.200,30.431,31.348,-6.772,0.000,148.142,0.926
15 Oct 2019 20:15:00,8.001,0.800,32.515,33.262,-3.170,0.000,155.982,0.949
15 Oct 2019 20:30:00,8.110,0.899,32.799,32.940,-3.139,0.000,157.003,0.952
15 Oct 2019 20:45:00,8.200,0.991,33.041,33.256,-3.190,123.660,157.137,0.962
15 Oct 2019 21:00:00,9.590,0.600,39.199,39.325,-14.686,123.855,198.517,0.960
15 Oct 2019 21:15:00,9.710,0.210,38.580,38.814,-14.448,0.000,197.446,0.948
15 Oct 2019 21:30:00,9.689,0.200,38.843,39.027,-14.185,123.470,197.415,0.959
15 Oct 2019 21:45:00,9.510,0.200,38.559,38.757,-16.385,0.000,196.150,0.939
15 Oct 2019 22:00:00,9.690,0.190,38.808,38.923,-14.254,123.010,197.136,0.959
15 Oct 2019 22:15:00,9.610,0.200,38.732,38.812,-16.774,0.000,197.364,0.940
15 Oct 2019 22:30:00,9.580,0.110,38.962,39.053,-14.498,122.630,196.310,0.961
15 Oct 2019 22:45:00,9.711,0.190,38.712,38.888,-14.754,0.000,197.482,0.949
15 Oct 2019 23:00:00,8.110,0.200,30.123,39.147,-14.642,122.120,160.157,0.955
15 Oct 2019 23:15:00,6.180,0.210,24.944,25.052,-13.370,0.000,138.440,0.938
15 Oct 2019 23:30:00,6.110,0.200,25.020,25.429,-13.212,121.660,136.513,0.953
15 Oct 2019 23:45:00,5.700,0.200,22.157,22.644,-9.798,0.000,120.130,0.948
16 Oct 2019 00:00:00,5.099,0.190,20.323,21.290,-7.517,121.520,106.525,0.962
16 Oct 2019 00:15:00,4.901,0.200,19.502,19.686,-7.333,0.000,103.454,0.955
16 Oct 2019 00:30:00,4.810,0.210,19.185,19.933,-5.897,120.450,97.629,0.961
16 Oct 2019 00:45:00,4.389,0.590,17.540,17.672,-3.433,0.000,87.405,0.944
16 Oct 2019 01:00:00,4.401,0.600,17.829,17.930,-3.296,120.525,88.028,0.958
16 Oct 2019 01:15:00,4.290,0.710,17.545,17.623,-3.434,0.000,87.786,0.945
16 Oct 2019 01:30:00,4.520,0.599,17.892,17.982,-3.533,120.605,87.795,0.957
16 Oct 2019 01:45:00,4.390,0.700,17.506,17.657,-3.534,0.000,87.886,0.945
16 Oct 2019 02:00:00,4.310,0.590,17.361,18.018,-4.688,120.455,86.442,0.952
16 Oct 2019 02:15:00,3.990,0.200,16.035,16.145,-7.241,0.000,83.966,0.907
16 Oct 2019 02:30:00,4.099,0.210,16.344,16.459,-7.173,120.570,83.269,0.940
16 Oct 2019 02:45:00,4.100,0.401,16.829,17.348,-4.681,0.000,85.951,0.930
16 Oct 2019 03:00:00,4.901,0.999,20.526,21.183,-0.922,243.000,103.453,0.925
16 Oct 2019 03:15:00,4.700,0.891,19.001,19.149,-2.427,0.000,96.143,0.942
16 Oct 2019 03:30:00,4.900,0.509,20.300,25.488,-7.502,121.845,104.278,0.954
16 Oct 2019 03:45:00,6.199,0.200,24.948,25.084,-15.634,0.000,137.760,0.928
16 Oct 2019 04:00:00,6.210,0.190,25.230,25.288,-15.807,121.405,138.025,0.948
16 Oct 2019 04:15:00,6.190,0.200,24.801,24.913,-15.757,0.000,137.086,0.927
16 Oct 2019 04:30:00,6.391,0.210,24.814,24.909,-15.423,121.570,136.779,0.709
16 Oct 2019 04:45:00,6.220,0.200,24.804,24.858,-15.588,0.000,137.478,0.927
16 Oct 2019 05:00:00,6.190,0.200,24.955,25.098,-15.626,121.140,137.348,0.709
16 Oct 2019 05:15:00,6.210,0.190,24.924,25.085,-15.588,0.000,138.044,0.928
16 Oct 2019 05:30:00,6.180,0.200,24.980,25.101,-15.778,0.000,138.327,0.927
16 Oct 2019 05:45:00,6.310,0.210,24.993,25.084,-16.215,0.000,139.193,0.922
16 Oct 2019 06:00:00,6.300,0.200,25.172,25.333,-15.000,121.130,136.657,0.708
16 Oct 2019 06:15:00,5.910,0.200,23.487,23.695,-8.017,0.000,127.062,0.960
16 Oct 2019 06:30:00,5.280,0.100,20.617,22.322,-5.690,121.030,111.968,0.717
16 Oct 2019 06:45:00,4.920,0.301,19.230,19.351,-9.726,0.000,104.689,0.928
16 Oct 2019 07:00:00,6.480,0.200,28.327,33.284,-11.069,121.245,144.390,0.713
16 Oct 2019 07:15:00,8.019,0.390,31.852,33.259,-6.596,0.000,153.726,0.943
16 Oct 2019 07:30:00,7.891,0.700,31.297,31.449,-4.122,121.200,148.363,0.715
16 Oct 2019 07:45:00,7.410,0.709,29.667,29.873,-4.940,0.000,140.898,0.963
16 Oct 2019 08:00:00,7.489,0.500,29.718,29.781,-5.110,122.195,140.373,0.728
16 Oct 2019 08:15:00,7.411,0.401,29.574,29.611,-5.274,0.000,138.743,0.970
16 Oct 2019 08:30:00,2.990,0.400,29.598,29.638,-5.280,0.000,138.592,0.972
16 Oct 2019 08:45:00,2.300,0.199,1.718,2.693,-0.694,0.000,11.046,0.957
16 Oct 2019 09:00:00,0.300,0.000,1.218,1.243,-1.825,0.000,9.626,0.945
16 Oct 2019 09:15:00,0.299,0.000,1.243,1.275,-1.920,0.000,10.046,0.943
16 Oct 2019 09:30:00,0.901,0.701,4.646,6.067,3.567,0.000,26.085,0.974
16 Oct 2019 09:45:00,1.200,0.799,4.788,6.073,3.437,0.000,26.172,0.977
16 Oct 2019 10:00:00,0.700,0.500,2.603,2.665,1.831,0.000,14.060,0.977
16 Oct 2019 10:15:00,1.800,0.201,7.967,10.710,-4.215,0.000,49.072,0.978
16 Oct 2019 10:30:00,2.700,0.000,10.413,10.492,-10.968,0.000,67.079,0.961
16 Oct 2019 10:45:00,2.600,0.000,10.510,10.594,-10.498,0.000,65.499,0.963
16 Oct 2019 11:00:00,2.599,0.000,10.405,10.528,-10.770,0.000,66.766,0.962
16 Oct 2019 11:15:00,2.601,0.000,10.510,10.632,-8.761,0.000,68.272,0.971
16 Oct 2019 11:30:00,2.600,0.000,10.402,10.518,-8.498,0.000,67.446,0.972
16 Oct 2019 11:45:00,2.600,0.000,10.502,10.698,-6.196,0.000,67.906,0.982
16 Oct 2019 12:00:00,2.600,0.000,10.313,10.424,-8.997,0.000,68.785,0.970
16 Oct 2019 12:15:00,2.599,0.399,10.338,10.505,-3.948,0.000,70.839,0.980
16 Oct 2019 12:30:00,2.601,0.601,10.422,10.555,1.307,0.000,72.419,0.992
16 Oct 2019 12:45:00,2.500,0.100,10.253,10.348,-10.364,0.000,64.352,0.963
16 Oct 2019 13:00:00,2.100,0.000,7.144,8.438,-5.948,0.000,45.146,0.972
16 Oct 2019 13:15:00,1.500,0.100,6.897,9.298,1.241,0.000,44.952,0.992
